patent_id,inventor_id
8544209,fl:ra_ln:aschmutat-1
11005468,fl:sa_ln:mohanta-4
7825467,fl:an_ln:mauder-1
9533057,fl:br_ln:chackerian-1
4655783,fl:ge_ln:back-1
7087473,fl:ha_ln:sorada-1
9193770,fl:to_ln:mcneilly-1
9029157,fl:br_ln:modzelewski-1
6308392,fl:l._ln:mann-1
11320078,fl:ak_ln:yamamoto-8
4463890,fl:he_ln:ruskin-1
9226825,fl:mi_ln:wei-43
5017968,fl:sh_ln:oikawa-20
12172869,fl:mi_ln:ijas-1
D500055,fl:st_ln:bieker-2
11787326,fl:mi_ln:allora-1
3965778,fl:ar_ln:aspers-1
5416826,fl:ge_ln:butler-6
11882422,fl:li_ln:liu-203
11911000,fl:pe_ln:herzlinger-1
12289574,fl:on_ln:ilkorur-1
8753085,fl:po_ln:claesson-1
9502596,fl:xi_ln:tu-38
8861580,fl:gr_ln:sheets-1
5356860,fl:he_ln:walter-4
9307760,fl:ma_ln:owaki-4
8121702,fl:ga_ln:king-13
10721142,fl:ca_ln:patton-1
11639240,fl:pa_ln:draper-3
7911731,fl:le_ln:randall-2
6491505,fl:ud_ln:schubert-1
8772888,fl:do_ln:jung-26
8374689,fl:ni_ln:patil-12
5515211,fl:ha_ln:kawamura-6
10353780,fl:er_ln:webman-1
11971139,fl:yu_ln:ishikawa-38
6215351,fl:he_ln:schneider-39
5642246,fl:fr_ln:kletzl-1
D567161,fl:hi_ln:itoh-33
8221949,fl:ko_ln:katayama-17
9974482,fl:ji_ln:park-261
8205227,fl:to_ln:chan-6
11335674,fl:so_ln:mitra-1
4840592,fl:al_ln:anderson-70
4040265,fl:la_ln:hellerman-1
10266326,fl:za_ln:borg-1
6553114,fl:ma_ln:reiman-1
10409559,fl:br_ln:goetz-2
6972128,fl:an_ln:walker-14
6214132,fl:ta_ln:nakayama-12
5506305,fl:ya_ln:ijichi-1
D432913,00shttckaf5jzwayltwwe8fsi
10547233,fl:sh_ln:chen-555
5772782,fl:th_ln:tri-1
10013768,fl:ch_ln:shim-1
10671933,fl:we_ln:dong-30
7441054,fl:ch_ln:lin-54
9207354,fl:ca_ln:edwards-8
12080694,fl:ma_ln:pralle-1
7111101,fl:da_ln:bourke-5
10352610,fl:ch_ln:miller-58
7006709,fl:ma_ln:uyttendaele-3
8413263,fl:mi_ln:crimi-1
5753199,00sicwmqj5y74aljss7b92qcr
10723795,fl:yi_ln:hsiao-14
8207834,fl:sh_ln:muramatsu-13
7597473,fl:ra_ln:graumann-1
D949916,fl:al_ln:dye-5
9383266,fl:ta_ln:hussain-5
10658745,fl:ga_ln:jodin-1
10411088,fl:we_ln:lee-167
7593305,fl:mi_ln:mallary-3
8801654,fl:to_ln:movin-1
8493814,fl:ke_ln:imamiya-4
11268449,fl:lo_ln:escriche-1
4875735,fl:ge_ln:moyer-1
11277631,fl:ji_ln:xu-202
10677865,fl:ba_ln:peng-4
4916408,fl:fa_ln:stefani-1
7719703,fl:hi_ln:kayama-5
10562003,fl:ma_ln:baldauf-2
7337469,fl:sh_ln:osada-9
4956787,fl:sh_ln:nonaka-12
10017900,fl:fe_ln:cariolaro-1
6251360,fl:ch_ln:isobe-2
4933628,fl:hi_ln:takahashi-97
5679550,fl:ko_ln:igarashi-7
10863524,fl:ji_ln:sun-149
10610892,fl:yu_ln:ogihara-2
9176608,fl:le_ln:baldwin-2
8596741,fl:yo_ln:morita-23
8178520,fl:vi_ln:summa-1
8856474,fl:mi_ln:garbe-1
7588179,fl:al_ln:simpson-10
8237106,fl:jo_ln:castroperez-2
7240743,fl:ri_ln:gatto-2
9473230,fl:fr_ln:ortiz-1
7251700,fl:ra_ln:irudayaraj-1
11219765,fl:sa_ln:berger-3
4058377,fl:he_ln:schminke-1
8822700,fl:ya_ln:or-1
4694010,fl:fr_ln:tortella-1
12513424,fl:yi_ln:liu-127
10398826,fl:tr_ln:dayton-1
12479810,fl:ju_ln:strohmeier-1
11155360,fl:fr_ln:prost-1
5224606,fl:la_ln:gunderson-2
5786517,fl:ja_ln:nicholson-4
9550852,fl:be_ln:gnass-1
7960951,fl:sc_ln:southwell-1
10990296,fl:su_ln:pillai-7
9447765,fl:al_ln:gibson-9
D465987,fl:fu_ln:lin-90
12282658,fl:al_ln:ma-3
3987485,fl:ke_ln:kanai-11
11111627,fl:ra_ln:disantis-1
11324023,fl:da_ln:larsson-3
3997173,fl:sh_ln:yasuda-44
D1013830,fl:ch_ln:chen-941
6478907,fl:ma_ln:edwards-52
11743769,fl:ak_ln:ozozlu-1
8388133,fl:fr_ln:dubois-5
5116919,fl:jo_ln:buzinkai-1
6866970,fl:ge_ln:bailey-15
D287445,fl:da_ln:estreich-1
9747636,fl:ma_ln:aldamagavilan-1
D427118,fl:do_ln:pancheri-1
10057595,fl:sh_ln:kadono-4
11257209,fl:mi_ln:barnes-16
9901619,fl:ra_ln:ronel-1
4215527,fl:cu_ln:lindblom-1
8076818,fl:yo_ln:mashima-1
4045703,00smte2o3f9uof668uaglowt4
11276177,fl:xi_ln:jiang-204
5306326,fl:ge_ln:weinl-1
D878433,fl:ol_ln:bradley-2
7729830,fl:ni_ln:tarasinski-1
5451147,fl:se_ln:sakagami-1
7830256,fl:th_ln:vest-1
9075771,fl:as_ln:gawali-1
11943799,fl:ar_ln:zieba-1
6394126,fl:jo_ln:kent-10
9556876,fl:ta_ln:sano-23
5910067,00snzfz457l92x49l283bnupt
8618199,fl:te_ln:omura-1
6098495,fl:st_ln:farwell-3
10750787,fl:da_ln:crosby-11
5068729,fl:ed_ln:krause-1
7173670,fl:se_ln:jang-87
5523424,fl:as_ln:malik-3
5018352,fl:ke_ln:leighmonstevens-1
11006320,fl:ol_ln:liberg-1
7897145,fl:ya_ln:nehemia-1
4602852,fl:jo_ln:moroz-2
9591290,fl:sa_ln:sarkhosh-1
9309724,fl:sc_ln:donald-1
5892659,fl:ra_ln:cooper-3
11320375,fl:ya_ln:wang-270
4731653,fl:ge_ln:gronau-1
6374961,fl:ya_ln:koike-8
6641398,fl:ge_ln:zanghellini-1
10630978,fl:da_ln:flynn-15
8702625,fl:ja_ln:foushee-1
12456496,fl:xi_ln:deng-95
4538901,fl:no_ln:soumiya-1
8320972,fl:ky_ln:lee-303
7803219,fl:ke_ln:shen-21
9840900,fl:da_ln:wesson-3
9026689,fl:ta_ln:lu-24
8049394,fl:sa_ln:ueda-8
6297392,fl:sh_ln:chan-63
9452022,fl:ma_ln:boillot-2
10349700,fl:ch_ln:steinbeck-2
4054501,00sqjbowlgfskxurn75tibgw0
7183905,fl:cl_ln:neubauer-1
12206680,fl:ad_ln:escott-1
11844166,fl:da_ln:zulim-1
9921582,fl:jo_ln:spicer-3
10735076,fl:fr_ln:athley-2
8671954,fl:ni_ln:conn-1
4118786,fl:ar_ln:weinberger-1
10918704,fl:ji_ln:bartu{hacekover(n)}kova-1
6221751,fl:ch_ln:chen-1994
6487921,fl:jo_ln:carson-14
6941610,fl:ca_ln:reed-4
8685803,fl:hi_ln:nishiki-2
7199124,fl:to_ln:kawamoto-13
4643490,fl:ju_ln:belart-1
5818539,fl:jo_ln:o'hara-1
8272166,fl:mi_ln:nezu-3
8254190,fl:ga_ln:gorla-1
11180518,fl:ar_ln:giese-1
9721585,fl:ak_ln:inoue-21
D313467,fl:th_ln:frampton-1
8733945,fl:hi_ln:kurosaki-11
4249241,fl:te_ln:schardt-1
9906340,fl:ca_ln:liang-8
7471364,fl:ju_ln:park-305
4601019,fl:sh_ln:mahantshetti-1
7015159,fl:ar_ln:nelson-4
4928524,fl:to_ln:sugi-3
6696520,fl:gi_ln:pellegatti-1
4638969,fl:wa_ln:brown-9
10387961,fl:ra_ln:lopez-10
9656495,fl:ke_ln:noda-5
10847152,fl:ji_ln:kim-91
4909280,fl:wi_ln:placzek-1
9233817,fl:ad_ln:davis-5
5040544,fl:jo_ln:lessar-2
10398007,fl:ni_ln:baer-1
4326999,fl:ro_ln:freiberger-1
8485681,fl:la_ln:richter-2
7035298,fl:br_ln:richman-4
10006628,fl:sc_ln:liljenberg-1
7491022,fl:he_ln:kato-3
D901391,fl:ka_ln:abdalamendez-1
8443188,fl:mi_ln:downen-1
12314408,fl:wa_ln:benson-9
11590073,fl:sa_ln:wang-9
5849767,fl:ha_ln:sakuma-1
D747308,fl:ji_ln:myung-4
4369060,00stj4xyx9o7ggpsr21qpqq9p
7783652,fl:sa_ln:kikkert-1
9318937,fl:ri_ln:himmelmann-1
11740705,fl:ma_ln:perez-57
12351083,fl:mo_ln:fazli-2
7441318,fl:da_ln:lovell-6
12268247,fl:er_ln:hawes-1
7948153,fl:ri_ln:kellogg-1
11276783,fl:ts_ln:takahashi-16
6620560,fl:gu_ln:xing-20
9209679,fl:ji_ln:liang-128
9636545,fl:br_ln:comeau-3
6542353,fl:ma_ln:weston-8
8440717,fl:ya_ln:suzuki-3
D1011875,fl:jo_ln:eickhoff-1
5413372,fl:ro_ln:evans-36
D913090,fl:ph_ln:warren-2
9312055,fl:hi_ln:mitarai-1
12084641,fl:po_ln:chin-2
7667874,fl:su_ln:aurand-1
4725945,fl:er_ln:kronstadt-1
D493641,fl:to_ln:rowe-2
7790474,fl:jo_ln:pachter-1
10583480,fl:ro_ln:menzel-5
9279195,fl:da_ln:petras-2
11403717,fl:ma_ln:shah-23
9475410,fl:ch_ln:hur-7
9468956,fl:in_ln:wiegand-1
9064994,fl:ma_ln:shelby-2
8686280,fl:jo_ln:nakata-1
9255414,fl:jo_ln:palsson-2
9037578,fl:ja_ln:khan-8
4482581,00sw4qve24w8k2cxvb73hysjv
8898626,fl:sc_ln:faulkner-2
9831339,fl:hi_ln:kawaguchi-27
12421598,fl:so_ln:lee-410
4624078,fl:ja_ln:houben-2
8741476,fl:da_ln:han-26
9372901,fl:st_ln:orrin-2
12049873,fl:th_ln:nielsen-7
9584704,fl:ch_ln:yeung-44
4644321,fl:je_ln:kennon-1
7830757,fl:jo_ln:bakx-2
7924287,fl:da_ln:yu-83
12039269,fl:ma_ln:dunn-15
12378246,fl:er_ln:simmons-5
10298369,fl:jo_ln:ahn-116
4242254,fl:vi_ln:abolins-1
10220130,fl:ch_ln:wiktor-1
5367670,fl:ja_ln:barron-4
5587802,fl:pe_ln:dewith-1
10204938,fl:pi_ln:wei-11
9475180,fl:sc_ln:eshleman-1
11946863,fl:mi_ln:lei-15
11057391,fl:is_ln:martin-7
11091558,fl:fe_ln:li-74
10633922,fl:ph_ln:head-3
4804468,fl:ro_ln:kolp-1
12321940,fl:ka_ln:david-7
D672336,fl:es_ln:hansen-5
9946177,fl:to_ln:tano-1
6050032,fl:hi_ln:nakagawa-43
9488292,fl:jo_ln:winkler-7
7073552,fl:ch_ln:dyrlund-1
10420681,fl:ta_ln:shimada-63
9199873,fl:ku_ln:schaupert-1
6520659,fl:ma_ln:nishiyama-26
12164513,fl:gi_ln:haimov-1
11350751,fl:yo_ln:fukuma-1
10536138,fl:ji_ln:chen-837
5184883,fl:jo_ln:davenport-7
10911875,00sxsjbai835fmrivxnnjpd1o
10849332,fl:ch_ln:obolo-1
4939075,fl:pe_ln:bergthaller-1
4017497,fl:jo_ln:hooper-5
D1029208,fl:ma_ln:andersson-30
10915436,fl:fa_ln:copty-1
10322974,fl:br_ln:benac-1
10646751,fl:hi_ln:bennett-1
D670940,fl:la_ln:lee-36
11388885,fl:ak_ln:yumoto-1
11994284,fl:to_ln:sakurai-23
10863105,fl:lo_ln:sorgi-1
10573298,fl:pe_ln:anders-1
10472571,fl:wu_ln:xu-6
11021543,fl:he_ln:lokhorst-1
4712137,fl:ja_ln:tandon-1
8804620,fl:ja_ln:boddu-3
9452341,fl:yo_ln:yoshida-17
4306214,fl:ma_ln:yodogawa-4
11039964,fl:wi_ln:childs-2
9196478,fl:jo_ln:lee-34
9945877,fl:pe_ln:fitzgerald-2
9960215,fl:ch_ln:chen-2395
11304924,fl:vi_ln:kalish-1
6468520,fl:mi_ln:lang-5
8990694,fl:ha_ln:schiller-2
4570708,fl:ja_ln:tiberg-1
9863224,fl:ro_ln:vanclief-1
8283879,fl:yo_ln:tang-60
D670612,fl:pa_ln:quinn-4
8792567,fl:an_ln:dabak-1
9007988,fl:ru_ln:chen-121
4819917,00t0b2fzrrbmmh6k5q466bksj
D265260,fl:ri_ln:bunger-1
6104362,fl:hi_ln:kuriyama-9
3990844,fl:ch_ln:cormany-1
9885509,fl:ke_ln:madsen-1
8536097,fl:is_ln:haeuserhahn-1
8242432,fl:da_ln:feng-28
12013332,fl:su_ln:kumar-9
7917494,fl:th_ln:muller-13
7659844,fl:li_ln:hu-51
9744148,fl:ma_ln:linschoten-1
12262611,fl:me_ln:zhang-85
9085055,fl:sh_ln:yonehana-1
8017133,fl:ti_ln:foster-5
10649889,fl:be_ln:trumbull-1
11284191,fl:an_ln:miller-8
10739716,fl:to_ln:kiriyama-7
10693607,fl:so_ln:kim-400
5684987,fl:fu_ln:takahashi-21
9850715,fl:du_ln:blessum-1
6362279,fl:je_ln:gilman-1
9695906,fl:hu_ln:goeser-1
10120986,fl:an_ln:lange-5
D646798,00t286pvm8do9004tj5exfzx9
3948104,fl:th_ln:stephens-4
6659030,fl:mu_ln:ha-1
9423889,fl:li_ln:huang-255
8306071,fl:da_ln:muri-1
6968665,fl:ro_ln:lawson-15
9941337,fl:sa_ln:youn-16
6600852,fl:to_ln:augustsson-1
11885343,fl:at_ln:yonemura-1
5955036,fl:ha_ln:uhlemann-1
11520828,fl:si_ln:lahoti-1
11698986,fl:ri_ln:ferry-2
7874796,fl:hs_ln:chang-110
9509377,fl:vi_ln:nangia-2
9066167,fl:st_ln:goldstein-14
9616420,fl:st_ln:reid-2
8848799,fl:ra_ln:krishnan-59
6188056,fl:fr_ln:bryant-2
D413395,fl:jo_ln:arcati-1
11580679,fl:ta_ln:seki-24
4647678,fl:al_ln:meffert-1
5551416,fl:an_ln:hopkins-11
11664094,fl:ch_ln:hsiao-65
10504370,fl:ma_ln:yamaguchi-57
5328866,fl:da_ln:grasso-1
9329429,fl:xi_ln:xu-462
11581566,fl:ka_ln:inoue-65
4566056,fl:yo_ln:urakami-2
12008726,fl:ge_ln:wolberg-2
10554855,fl:yu_ln:maesono-1
11149811,fl:ma_ln:barbosa-7
6175786,fl:ke_ln:takakura-13
6914303,fl:br_ln:doris-1
11769510,fl:jo_ln:lesso-1
6403923,fl:ar_ln:gat-1
D417034,fl:ji_ln:shurtleff-1
6355532,fl:da_ln:daniel-12
5450037,fl:yu_ln:sakuma-18
4102085,fl:pe_ln:church-1
10534666,fl:as_ln:kazi-3
6747791,fl:li_ln:chen-566
10926349,fl:ja_ln:zwayer-1
11628198,fl:ha_ln:szeto-1
9999728,fl:ne_ln:parikh-6
6336221,fl:ma_ln:mordecai-1
8041366,fl:se_ln:lim-178
11480398,fl:ja_ln:guest-3
11752819,fl:ji_ln:ding-64
5571761,fl:ke_ln:kato-16
D545275,fl:gu_ln:shiu-2
5345756,fl:pr_ln:thacker-2
5734504,fl:ke_ln:billman-1
11142166,fl:ma_ln:oya-3
6861347,fl:ho_ln:shin-36
11691508,fl:fr_ln:miele-1
4631435,fl:fr_ln:mccarty-6
5290782,fl:ka_ln:kubo-41
7707240,fl:pa_ln:long-8
9715316,fl:ja_ln:jang-74
6520976,fl:ga_ln:gage-3
5809121,fl:ed_ln:pickeral-2
5954906,fl:hi_ln:noguchi-25
9820281,fl:ro_ln:baldemair-2
D311689,fl:te_ln:ide-2
11126759,fl:ch_ln:brooking-1
9655285,fl:ch_ln:belady-2
10013899,fl:fu_ln:huang-70
8957131,fl:xi_ln:li-325
6621175,fl:at_ln:matsubara-1
9606667,fl:ko_ln:noguchi-18
8044220,fl:ab_ln:hassan-9
D975083,fl:du_ln:kerr-1
11919066,fl:st_ln:blacket-1
8279047,fl:jo_ln:price-20
7249967,fl:we_ln:tseng-37
10787122,fl:pa_ln:olson-8
D922576,fl:ni_ln:vanstolk-1
9538079,fl:we_ln:chen-699
9866463,fl:sa_ln:kamath-7
11121301,fl:ch_ln:rigetti-1
11741435,fl:za_ln:moore-2
9664964,fl:jo_ln:won-11
9164636,fl:yu_ln:chien-46
D481929,fl:jo_ln:mcnichol-1
9847300,fl:ko_ln:saito-22
9652977,fl:da_ln:hall-30
D821387,fl:ra_ln:groene-2
4348156,fl:me_ln:andrews-2
11860532,fl:pi_ln:lin-66
7776881,fl:ta_ln:aoki-12
6677373,fl:be_ln:calais-1
9474647,fl:gr_ln:stobrawa-2
7602540,fl:yu_ln:itami-3
7419448,fl:hi_ln:miyata-24
10720577,fl:sh_ln:kang-27
6934584,fl:we_ln:yang-125
11674945,fl:ke_ln:slater-5
8372587,fl:ta_ln:terui-3
11477364,fl:ch_ln:lin-861
10793634,fl:sa_ln:low-1
8847095,fl:li_ln:donzel-1
6386671,fl:cr_ln:huston-1
10444323,fl:ed_ln:hill-9
D961870,fl:ke_ln:yamada-19
11036856,fl:ja_ln:graun-1
11112753,fl:no_ln:komatsu-8
6329891,fl:hi_ln:takeyama-4
8051416,fl:di_ln:reinersmann-1
7626521,fl:za_ln:hussain-2
6202830,fl:ch_ln:bohlin-4
6248297,fl:ca_ln:cabrera-4
7751622,fl:na_ln:cahill-1
4964300,fl:do_ln:humes-2
6265631,fl:ri_ln:sweeting-1
8484308,fl:ja_ln:chung-112
12385424,fl:di_ln:schroeer-1
10850131,fl:yu_ln:kokubo-2
11072904,fl:ja_ln:estes-1
4445913,fl:sh_ln:nishiyama-25
10542825,fl:st_ln:antinori-1
D374636,00ta4gx51m5d8uo4x1tcs07cc
11146967,fl:hi_ln:nakanishi-48
12095027,fl:ma_ln:sakaida-1
9953499,fl:hi_ln:fukutsuka-3
5155158,fl:ho_ln:kim-321
12265371,fl:si_ln:becher-1
11126202,fl:ju_ln:wang-247
6458502,fl:ta_ln:nakamura-65
5926174,fl:ka_ln:suga-15
D559530,fl:da_ln:kunian-1
8744873,fl:de_ln:ring-2
D311315,fl:ro_ln:duke-7
D496472,fl:to_ln:starr-1
7641876,fl:ke_ln:barger-1
6298680,fl:gr_ln:natke-1
5218677,fl:ri_ln:bono-2
7851949,fl:kl_ln:biester-1
11592605,fl:hi_ln:michi-1
10731054,fl:sa_ln:vang-1
8058274,fl:ma_ln:barolli-1
11183119,fl:te_ln:yamamoto-30
8283505,fl:da_ln:glassner-2
7260397,fl:ma_ln:virtanen-1
10920689,fl:mi_ln:shelby-2
9556912,fl:ca_ln:ohr-1
9183413,fl:ju_ln:cizas-1
7215965,fl:an_ln:fournier-2
4846193,fl:ra_ln:beitelia-2
12145283,fl:ro_ln:vanderscheer-2
9263454,fl:ra_ln:divakaruni-3
7422701,fl:ti_ln:shepodd-1
11939107,fl:wi_ln:bastian-1
7716785,fl:fi_ln:marchetti-1
6679851,fl:fr_ln:louw-2
7366989,fl:ri_ln:zaeh-1
7432361,fl:ha_ln:eishingdrelo-1
4453361,fl:to_ln:hulsey-1
11495669,fl:al_ln:reznicek-1
4925534,fl:ta_ln:kobayashi-134
8375803,fl:al_ln:butterfield-1
7796454,fl:li_ln:lin-10
5634121,00td742074vhd248nkpzrepah
10154437,fl:na_ln:bhushan-1
4532202,fl:ka_ln:kato-23
10632349,fl:mi_ln:nicolette-1
5735076,fl:ar_ln:fujiwara-2
9301146,fl:je_ln:karaoguz-1
10603281,fl:ph_ln:perrin-1
11380236,fl:yu_ln:zhang-399
RE44930,fl:st_ln:prange-2
8418845,fl:te_ln:nakamura-19
12390342,fl:al_ln:mercier-1
8309270,fl:ch_ln:robinson-17
8247937,fl:ay_ln:iwai-2
12387688,fl:he_ln:park-186
D848046,fl:qi_ln:zhuo-10
7544499,fl:lo_ln:bookbinder-1
12086776,fl:ma_ln:kumar-25
8860575,fl:ja_ln:aberle-1
7612019,fl:pa_ln:daugherty-3
11820625,fl:ma_ln:lousteau-1
5718466,fl:fr_ln:putzier-1
9738320,fl:hi_ln:miyamoto-24
8189459,fl:xu_ln:wu-138
12372940,fl:yu_ln:kang-10
6666314,fl:ju_ln:kleifges-1
11382724,fl:jo_ln:bellanca-1
7313314,fl:je_ln:yoo-85
7240844,fl:ma_ln:schmidt-41
10675623,fl:bo_ln:andreyev-1
10156442,fl:ch_ln:chen-1884
11621668,fl:su_ln:rao-59
4482902,fl:da_ln:bailey-14
6220025,fl:re_ln:mauti-1
5339362,fl:wa_ln:harris-19
6769846,fl:ke_ln:moran-12
3975673,fl:va_ln:boshnyaga-1
D508169,fl:ja_ln:johnson-134
9126409,fl:ze_ln:tamenaga-1
6111288,fl:to_ln:tanzawa-3
8955377,fl:ma_ln:urban-13
10040320,fl:hi_ln:hamanaka-3
9762227,fl:ta_ln:lee-325
6917921,fl:jo_ln:cimral-1
4398718,fl:ma_ln:wiczer-1
7146505,fl:c._ln:hendren-1
10651869,fl:fr_ln:kuttner-1
12380071,fl:ri_ln:sinha-3
11078323,fl:jo_ln:klein-47
6059814,fl:wi_ln:ladd-4
7549271,fl:wa_ln:nakazawa-1
7372599,fl:hi_ln:fukuda-26
6341093,fl:ju_ln:pille-2
7173138,fl:ro_ln:paciello-1
9727728,fl:zi_ln:eli-1
4525462,fl:we_ln:behr-2
6540886,fl:go_ln:russell-3
9487621,fl:da_ln:jayanna-1
D560279,fl:ta_ln:tanaka-138
8477485,fl:hs_ln:lin-196
8249294,fl:ma_ln:koga-16
9741346,fl:lu_ln:rodriguez-3
5973292,fl:ad_ln:igl-1
11301304,fl:sa_ln:varshney-2
4145546,fl:th_ln:brown-25
7038489,fl:an_ln:bal-1
9955248,fl:so_ln:lee-41
10106617,fl:an_ln:nash-4
10575286,fl:cl_ln:arzelier-1
7133427,fl:al_ln:betin-2
10537822,fl:al_ln:dechamps-1
11564631,fl:hu_ln:liu-86
4760607,fl:ro_ln:rau-6
7843646,fl:ch_ln:yang-1198
12502628,fl:sh_ln:zhang-12
11408279,fl:li_ln:mcnelis-1
11533237,fl:ja_ln:beran-1
9168486,fl:pe_ln:nenning-1
4158842,fl:jo_ln:clemens-3
4667941,fl:na_ln:sadaka-3
9562166,fl:yo_ln:fujita-32
8105827,fl:yu_ln:chao-57
5378674,fl:ma_ln:makino-21
6968033,fl:th_ln:howell-9
4388964,fl:ro_ln:lucas-4
D867357,fl:ai_ln:yang-10
7890787,fl:to_ln:tansley-1
8669661,fl:ch_ln:yao-35
6630629,fl:ka_ln:otsuka-18
6411345,fl:hi_ln:sekizawa-2
8497316,fl:ph_ln:dean-1
12089034,fl:da_ln:lombardo-5
8130515,fl:ta_ln:shimada-48
11203356,fl:be_ln:ritter-4
9466533,fl:hi_ln:mori-48
10257537,fl:sa_ln:kondo-7
4987493,fl:ru_ln:fling-1
8083518,fl:ke_ln:yasui-8
11337316,fl:to_ln:yamada-21
10021382,fl:sa_ln:benmoshe-2
8162918,fl:bo_ln:rubinsky-1
11833632,fl:do_ln:ceckowski-2
9268566,fl:mi_ln:gschwind-2
11295853,fl:pa_ln:marchesini-1
10004529,fl:je_ln:messerly-1
5034187,fl:ha_ln:sliney-1
8692129,fl:ta_ln:adachi-47
5182329,fl:ta_ln:takeyama-2
6392573,fl:an_ln:volk-7
5916252,fl:yu_ln:yoshida-35
11915841,fl:hi_ln:kiyota-7
4216178,fl:sc_ln:anderson-30
5804585,fl:er_ln:verner-2
6741968,fl:ch_ln:naul-1
5033911,00tmvjxv6bqdw5zbvl2p1u8he
6856301,fl:da_ln:gonzalez-10
6497999,fl:gr_ln:bryant-2
5848357,fl:th_ln:hill-12
12174055,fl:ji_ln:zhang-411
11213873,fl:ma_ln:crable-1
11825210,fl:se_ln:kaneko-4
7341557,fl:jo_ln:fengler-1
4544573,fl:hi_ln:himori-1
10123221,fl:ma_ln:hayes-28
5521727,fl:ka_ln:katakura-4
7916670,fl:so_ln:trainin-1
5064780,00tnpvvjm45f853kt0mtjmcof
5960929,fl:s._ln:graham-1
6401719,fl:jo_ln:tartaglia-1
11664949,fl:an_ln:nigam-3
5919132,fl:va_ln:diaconu-2
8596142,fl:ch_ln:huber-9
6975676,fl:st_ln:blackwell-2
8690024,fl:al_ln:sogaro-1
8796301,fl:hi_ln:mochizuki-1
8783867,fl:ke_ln:muto-8
9400182,fl:ke_ln:tsurutome-1
11006493,fl:yo_ln:bechor-1
D577175,fl:er_ln:anderson-37
7308605,fl:ja_ln:smullen-1
9933007,fl:yu_ln:kajiki-1
11812353,fl:yu_ln:chen-371
7482556,fl:ri_ln:abbott-5
9812239,fl:ke_ln:nimura-4
6412007,fl:da_ln:cates-1
4917528,fl:pe_ln:shewchuk-1
10056325,fl:ch_ln:kao-73
4901475,fl:ha_ln:simpson-4
7830610,fl:ma_ln:imai-13
D1005848,fl:ra_ln:brown-42
12011538,fl:qi_ln:wang-229
6388567,fl:ru_ln:koch-2
9410273,fl:ak_ln:maekawa-5
6766231,fl:sh_ln:yamamoto-85
9126331,fl:sa_ln:kim-50
4289954,00tpjqrnpzg3ad0u8mtgrazm5
7324699,fl:we_ln:chen-48
D545704,fl:ma_ln:kuramoto-7
12396405,fl:jo_ln:lindqvist-2
8498845,fl:de_ln:willen-2
7613508,fl:jo_ln:gill-20
7637010,fl:do_ln:lowe-1
6694408,fl:ma_ln:gupta-61
10918512,fl:ja_ln:jackson-39
9198258,fl:so_ln:kim-108
4359306,fl:la_ln:zimmerman-8
D1055969,fl:ju_ln:sichon-1
12221000,fl:ch_ln:zhang-141
11554993,fl:ji_ln:peng-50
11251229,fl:eu_ln:seo-39
6352986,fl:er_ln:wong-2
4220129,fl:ar_ln:bauder-1
8893904,fl:zh_ln:shu-8
6449206,fl:ju_ln:lindolf-1
7366236,fl:lo_ln:winger-1
11100797,fl:gr_ln:armstrong-10
8935494,fl:bi_ln:zhang-58
6559966,fl:br_ln:krum-1
8631877,fl:ah_ln:gewily-1
12242818,fl:ch_ln:saharia-1
11912971,fl:st_ln:wellinghoff-1
7391309,fl:ga_ln:jette-1
D908452,fl:xi_ln:song-138
5842768,fl:w._ln:menke-1
8638994,fl:ja_ln:neil-3
10854886,fl:je_ln:jung-17
4751437,fl:wi_ln:gerard-1
12133889,fl:ch_ln:yang-1242
8518622,fl:ma_ln:hozumi-2
11120491,fl:ry_ln:helft-1
9893736,fl:hi_ln:sato-90
9305217,fl:mi_ln:jang-66
11164984,fl:wo_ln:kang-120
11801090,fl:jo_ln:levendusky-1
7927271,fl:da_ln:ferreira-7
11073303,fl:jo_ln:boros-2
D592207,fl:ma_ln:goodburn-1
7702392,fl:ax_ln:brisken-1
5317508,fl:to_ln:maeda-24
11272599,fl:ji_ln:luu-1
5641464,fl:st_ln:briggs-5
4964967,fl:na_ln:kumagai-6
6723956,fl:fr_ln:briand-2
5968135,fl:yu_ln:ishibashi-17
10211874,fl:yi_ln:yen-21
9579417,fl:ma_ln:teixeiracerqueira-1
9749735,fl:li_ln:lin-143
D716774,fl:ia_ln:forster-1
11992226,fl:da_ln:beverland-1
7457753,fl:ph_ln:dechazal-1
9001245,fl:xi_ln:wang-103
10132633,fl:ch_ln:novak-4
9959413,fl:ke_ln:ryhorchuk-1
6701633,fl:ma_ln:ohtsuka-24
9100652,fl:da_ln:dzik-1
12411612,fl:sr_ln:shivanand-1
6893797,fl:ji_ln:huang-294
9483396,fl:sh_ln:aso-11
8013489,fl:mi_ln:kuroda-15
11202852,fl:ni_ln:blumenthal-1
8957168,fl:jo_ln:stewart-20
9890613,fl:da_ln:skibinski-1
5311962,00tt28j577ochvokvhb6jhzed
4091176,fl:ma_ln:alfenaar-1
10376887,fl:ku_ln:stark-1
10248884,fl:da_ln:moloney-3
9335942,fl:ni_ln:yadav-3
5780019,fl:be_ln:traupe-1
9552399,fl:tr_ln:harrison-1
12117993,fl:wi_ln:carroll-9
6854866,fl:jy_ln:liang-1
6349340,fl:da_ln:boley-1
